id,symbol,name,industry,industry_id,stockrecord_ptr_id,ticker_id,date,time,annual_gain,book_value,change,change_inpercent,dividend_share,dividend_yield,eps_est_current_year,eps_est_next_quarter,eps_est_next_year,earnings_share,fifty_day_MA,oneyr_target_price,peg_ratio,pe_ratio,ebitda,market_cap,percent_change_from_year_high,percent_change,percent_change_fifty_MA,percent_change_twohund_MA,percent_change_from_year_low,price_book,price_eps_est_current_year,price_eps_est_next_year,price_sales,twohund_MA,volume,year_high,year_low,last_trade_price
392,K11.SI,Keppel Telecommunications,Air Delivery & Freight Services,773,973,392,2014-08-29,05:04:00,,0.867,-0.01,-0.59%,0.035,2.07,0.11,0,0.13,0.111,1.7004,1.87,2.16,15.23,55.4M,932.2M,-12.95%,-0.59%,-1.20%,-4.06%,+25.37%,1.95,15.36,13,5.17,1.7511,33000,1.93,1.34,1.68
392,K11.SI,Keppel Telecommunications,Air Delivery & Freight Services,773,370,392,2014-08-29,05:04:00,,0.867,-0.01,-0.59%,0.035,2.07,0.11,0,0.13,0.111,1.702,1.87,2.16,15.23,55.4M,932.2M,-12.95%,-0.59%,-1.29%,-4.09%,+25.37%,1.95,15.36,13,5.17,1.7516,33000,1.93,1.34,1.68
436,K03.SI,Khong Guan Flour Milling Ltd,Food Wholesale,757,413,436,2014-08-20,03:41:00,,2.586,0,0.00%,0.03,1.46,0,0,0,0.05,2.0919,,,41.2,4.8M,53.2M,-15.57%,0.00%,-1.52%,-2.86%,+5.37%,0.8,,,0.82,2.1206,9000,2.44,1.955,2.06
436,K03.SI,Khong Guan Flour Milling Ltd,Food Wholesale,757,1009,436,2014-08-20,03:41:00,,2.586,0,0.00%,0.03,1.46,0,0,0,0.05,2.0908,,,41.2,4.8M,53.2M,-15.57%,0.00%,-1.47%,-2.84%,+5.37%,0.8,,,0.82,2.1201,9000,2.44,1.955,2.06
449,K22.SI,Kian Ho Bearings Ltd,Industrial Equipment Wholesale,752,1020,449,2014-08-27,02:32:00,,0.325,0,0.00%,0,,0,0,0,0.001,0.2081,,,196,549K,45.9M,-18.33%,0.00%,-5.81%,-7.65%,+22.50%,0.6,,,0.57,0.2122,10000,0.24,0.16,0.196
449,K22.SI,Kian Ho Bearings Ltd,Industrial Equipment Wholesale,752,426,449,2014-08-27,02:32:00,,0.325,0,0.00%,0,,0,0,0,0.001,0.209,,,196,549K,45.9M,-18.33%,0.00%,-6.22%,-7.70%,+22.50%,0.6,,,0.57,0.2123,10000,0.24,0.16,0.196
17,K14.SI,Kingboard Copper Foil Hol,Copper,131,661,17,2014-08-29,03:53:00,,0.506,-0.004,-2.12%,0,,0,0,0,0.002,0.1855,2.88,,94.5,23.7M,133.7M,-11.90%,-2.12%,-0.29%,-0.95%,+2.78%,0.37,,,2.19,0.1868,6000,0.21,0.18,0.185
17,K14.SI,Kingboard Copper Foil Hol,Copper,131,570,17,2014-08-29,03:53:00,,0.506,-0.004,-2.12%,0,,0,0,0,0.002,0.1856,2.88,,94.5,23.7M,133.7M,-11.90%,-2.12%,-0.32%,-0.96%,+2.78%,0.37,,,2.19,0.1868,6000,0.21,0.18,0.185
17,K14.SI,Kingboard Copper Foil Hol,Copper,131,17,17,2014-08-29,03:53:00,,0.506,-0.004,-2.12%,0,,0,0,0,0.002,0.1856,2.88,,94.5,23.8M,133.7M,-11.90%,-2.12%,-0.32%,-0.96%,+2.78%,0.37,,,2.19,0.1868,6000,0.21,0.18,0.185
411,5MZ.SI,Kingsmen Creatives Ltd,Business Services,760,989,411,2014-08-29,05:04:00,,0.449,0,0.00%,0.015,1.61,0.11,0,0.11,0.084,0.9191,1.08,,11.07,15.7M,180.9M,-5.10%,0.00%,+1.19%,+0.00%,+8.14%,2.07,8.45,8.45,0.58,0.93,2000,0.98,0.86,0.93
411,5MZ.SI,Kingsmen Creatives Ltd,Business Services,760,389,411,2014-08-29,05:04:00,,0.449,0,0.00%,0.015,1.61,0.11,0,0.11,0.084,0.9185,1.08,,11.07,15.7M,180.9M,-5.10%,0.00%,+1.25%,+0.00%,+8.14%,2.07,8.45,8.45,0.58,0.93,2000,0.98,0.86,0.93
319,554.SI,King Wan Corp Ltd,General Contractors,636,303,319,2014-08-29,05:04:00,,0.318,0,0.00%,0.02,5.8,0.02,0,0.04,0.086,0.3381,0.43,,4.01,6.5M,120.5M,-6.76%,0.00%,+2.04%,+10.28%,+35.29%,1.08,17.25,8.62,1.37,0.3128,174000,0.37,0.255,0.345
319,554.SI,King Wan Corp Ltd,General Contractors,636,912,319,2014-08-29,05:04:00,,0.318,0,0.00%,0.02,5.8,0.02,0,0.04,0.086,0.3381,0.43,,4.01,6.5M,120.5M,-6.76%,0.00%,+2.04%,+10.20%,+35.29%,1.08,17.25,8.62,1.37,0.3131,174000,0.37,0.255,0.345
126,5BK.SI,Koda Ltd,Home Furnishings & Fixtures,311,121,126,2014-08-01,05:04:00,,0.166,0,0.00%,0,,0,0,0,0.006,0.1009,,,17,1.9M,13.9M,-36.25%,0.00%,+1.07%,-1.58%,+15.91%,0.61,,,0.27,0.1036,100000,0.16,0.088,0.102
320,K75.SI,Koh Brothers Group Ltd,General Contractors,636,304,320,2014-08-28,03:36:00,,0.523,0,0.00%,0.005,1.61,0,0,0,0.066,0.3092,,,4.7,34.9M,135.4M,-4.62%,0.00%,+0.26%,+0.06%,+6.90%,0.59,,,0.34,0.3098,42000,0.325,0.29,0.31
320,K75.SI,Koh Brothers Group Ltd,General Contractors,636,913,320,2014-08-28,03:36:00,,0.523,0,0.00%,0.005,1.61,0,0,0,0.066,0.3091,,,4.7,34.9M,135.4M,-4.62%,0.00%,+0.31%,+0.06%,+6.90%,0.59,,,0.34,0.3098,42000,0.325,0.29,0.31
321,5DL.SI,Koon Holdings Ltd,General Contractors,636,622,321,2014-08-29,05:04:00,,0.188,0.003,+2.68%,0,,0,0,0,0.006,0.1162,,,18.67,10.3M,30.3M,-41.03%,+2.68%,-1.07%,-6.78%,+30.68%,0.6,,,0.16,0.1234,110000,0.195,0.088,0.115
321,5DL.SI,Koon Holdings Ltd,General Contractors,636,305,321,2014-08-29,05:04:00,,0.18,0.003,+2.68%,0,,0,0,0,-0.039,0.1162,,,,2.3M,30.2M,-41.03%,+2.68%,-1.07%,-6.78%,+30.68%,0.62,,,0.13,0.1234,110000,0.195,0.088,0.115
321,5DL.SI,Koon Holdings Ltd,General Contractors,636,914,321,2014-08-29,05:04:00,,0.188,0.003,+2.68%,0,,0,0,0,0.006,0.1161,,,18.67,10.3M,30.3M,-41.03%,+2.68%,-0.95%,-6.74%,+30.68%,0.6,,,0.16,0.1233,110000,0.195,0.088,0.115
19,SK3.SI,KrisEnergy Ltd,Independent Oil & Gas,121,19,19,2014-08-29,05:04:00,,0.425,0.005,+0.63%,0,,-0.02,0,0.03,-0.042,0.7753,0.81,,,11.1M,838.4M,-40.96%,+0.63%,+3.19%,+5.43%,+30.08%,1.87,,26.5,10.99,0.7588,555000,1.355,0.615,0.8
19,SK3.SI,KrisEnergy Ltd,Independent Oil & Gas,121,1148,19,2014-08-29,05:04:00,,0.425,0.005,+0.63%,0,,-0.02,0,0.03,-0.042,0.7743,0.81,,,11.1M,838.4M,-40.96%,+0.63%,+3.32%,+5.39%,+30.08%,1.87,,26.5,10.99,0.7591,555000,1.355,0.615,0.8
39,578.SI,KS Energy Ltd,Oil & Gas Equipment & Services,124,679,39,2014-08-29,04:59:00,,0.72,0.01,+2.04%,0,,0.1,0,0.01,0.087,0.4749,0.58,,5.63,93.7M,256.5M,-18.70%,+2.04%,+5.29%,+9.83%,+20.48%,0.68,4.9,49,1.3,0.4552,333000,0.615,0.415,0.5
39,578.SI,KS Energy Ltd,Oil & Gas Equipment & Services,124,39,39,2014-08-29,04:59:00,,0.72,0.01,+2.04%,0,,0.1,0,0.01,0.087,0.4738,0.58,,5.63,93.7M,256.5M,-18.70%,+2.04%,+5.53%,+9.91%,+20.48%,0.68,4.9,49,1.3,0.4549,333000,0.615,0.415,0.5
245,ER0.SI,KSH Holdings Ltd,Real Estate Development,449,233,245,2014-08-29,04:31:00,,0.546,-0.005,-0.91%,0.03,5.45,0.08,0,0.14,0.104,0.5451,0.71,,5.29,23.0M,225.8M,-4.39%,-0.91%,-0.02%,+5.78%,+22.47%,1.01,6.88,3.93,0.72,0.5152,101000,0.57,0.445,0.545
245,ER0.SI,KSH Holdings Ltd,Real Estate Development,449,850,245,2014-08-29,04:31:00,,0.546,-0.005,-0.91%,0.03,5.45,0.08,0,0.14,0.104,0.545,0.71,,5.29,23.0M,225.8M,-4.39%,-0.91%,0.00%,+5.73%,+22.47%,1.01,6.88,3.93,0.72,0.5154,101000,0.57,0.445,0.545
523,EB7.SI,KTL Global Ltd,Communication Equipment,841,496,523,2014-08-29,04:09:00,,0.201,-0.008,-6.25%,0,,0,0,0,0.016,0.117,,,8,8.1M,26.9M,-13.04%,-6.25%,+2.54%,+9.88%,+71.43%,0.64,,,0.38,0.1092,5000,0.138,0.07,0.12
523,EB7.SI,KTL Global Ltd,Communication Equipment,841,1086,523,2014-08-29,04:09:00,,0.201,-0.008,-6.25%,0,,0,0,0,0.016,0.1171,,,8,8.1M,26.9M,-13.04%,-6.25%,+2.52%,+9.81%,+71.43%,0.64,,,0.38,0.1093,5000,0.138,0.07,0.12
246,L05.SI,Lafe Corp Ltd,Real Estate Development,449,234,246,2014-08-29,04:32:00,,0.127,-0.001,-1.89%,0,,0,0,0,-0.014,0.0493,,,,-9.2M,60.7M,-30.67%,-1.89%,+5.54%,-5.76%,+23.81%,0.42,,,4.69,0.0552,261000,0.075,0.042,0.052
246,L05.SI,Lafe Corp Ltd,Real Estate Development,449,851,246,2014-08-29,04:32:00,,0.127,-0.001,-1.89%,0,,0,0,0,-0.014,0.0492,,,,-9.2M,60.7M,-30.67%,-1.89%,+5.71%,-5.73%,+23.81%,0.42,,,4.69,0.0552,261000,0.075,0.042,0.052
467,L38.SI,LCD Global Investments Ltd,Lodging,710,1036,467,2014-08-29,05:04:00,,0.269,0.01,+3.45%,0.005,1.72,0,0,0,-0.014,0.2901,,,,-1.4M,315.5M,-7.69%,+3.45%,+3.40%,+39.19%,+123.88%,1.08,,,5.5,0.2155,1482000,0.325,0.134,0.3
467,L38.SI,LCD Global Investments Ltd,Lodging,710,443,467,2014-08-29,05:04:00,,0.269,0.01,+3.45%,0.005,1.72,0,0,0,-0.014,0.2901,,,,-1.4M,315.5M,-7.69%,+3.45%,+3.40%,+39.57%,+123.88%,1.08,,,5.5,0.215,1482000,0.325,0.134,0.3
366,LS9.SI,Leader Environmental Tech,Pollution & Treatment Controls,623,345,366,2014-08-29,04:50:00,,0.096,0,0.00%,0,,0,0,0,-0.023,0.0552,,,,-10.4M,29.0M,-40.22%,0.00%,-0.44%,-11.82%,+22.22%,0.57,,,4.74,0.0624,110000,0.092,0.045,0.055
366,LS9.SI,Leader Environmental Tech,Pollution & Treatment Controls,623,951,366,2014-08-29,04:50:00,,0.096,0,0.00%,0,,0,0,0,-0.023,0.0553,,,,-10.4M,29.0M,-40.22%,0.00%,-0.59%,-11.75%,+22.22%,0.57,,,4.74,0.0623,110000,0.092,0.045,0.055
198,L25.SI,Lee Kim Tah Holdings Ltd,Property Management,448,188,198,2014-08-29,04:40:00,,1.035,-0.005,-0.52%,0.02,2.06,0,0,0,0.046,0.8968,,,21.09,40.5M,487.8M,+1.58%,-0.52%,+7.61%,+5.70%,+8.43%,0.94,,,4.85,0.913,95000,0.95,0.89,0.965
58,593.SI,Lee Metal Group Ltd,Steel & Iron,130,697,58,2014-08-29,05:04:00,,0.359,0,0.00%,0.01,2.78,0,0,0,0.094,0.3803,,,3.83,49.2M,170.8M,-16.28%,0.00%,-5.33%,-9.68%,+4.35%,1,,,0.31,0.3986,477000,0.43,0.345,0.36
58,593.SI,Lee Metal Group Ltd,Steel & Iron,130,58,58,2014-08-29,05:04:00,,0.359,0,0.00%,0.01,2.78,0,0,0,0.094,0.3814,,,3.83,49.2M,170.8M,-16.28%,0.00%,-5.60%,-9.74%,+4.35%,1,,,0.31,0.3989,477000,0.43,0.345,0.36
322,Q0X.SI,Ley Choon Group Holdings Ltd,General Contractors,636,915,322,2014-08-29,05:04:00,,0.134,0.005,+4.20%,0.0025,2.1,0,0,0,-0.029,0.1609,,,,-13.0M,73.5M,-42.33%,+4.20%,-22.96%,-26.71%,+4.20%,0.89,,,0.47,0.1692,600000,0.215,0.119,0.124
322,Q0X.SI,Ley Choon Group Holdings Ltd,General Contractors,636,306,322,2014-08-29,05:04:00,,0.134,0.005,+4.20%,0.0025,2.1,0,0,0,-0.029,0.1623,,,,-13.0M,73.5M,-42.33%,+4.20%,-23.58%,-26.85%,+4.20%,0.89,,,0.47,0.1695,600000,0.215,0.119,0.124
6,C4P.SI,LH Group Ltd,Aluminum,132,650,6,2014-08-29,04:49:00,,0.007,0.001,+25.00%,0,,0,0,0,0,0.0056,,,,628K,19.7M,-54.55%,+25.00%,-10.63%,-21.54%,+25.00%,0.57,,,0.8,0.0064,2936000,0.011,0.004,0.005
6,C4P.SI,LH Group Ltd,Aluminum,132,6,6,2014-08-29,04:49:00,,0.007,0.001,+25.00%,0,,0,0,0,0,0.0056,,,,628K,19.7M,-54.55%,+25.00%,-11.06%,-21.65%,+25.00%,0.57,,,0.8,0.0064,2936000,0.011,0.004,0.005
344,L10.SI,LHT Holdings Ltd,Lumber, Wood Production,632,325,344,2014-08-29,04:38:00,,0.192,-0.008,-6.02%,0.005,3.76,0,0,0,0.01,0.1313,,,13.3,3.2M,26.6M,-37.19%,-6.02%,-4.78%,-9.15%,+22.55%,0.69,,,0.64,0.1376,7000,0.199,0.102,0.125
344,L10.SI,LHT Holdings Ltd,Lumber, Wood Production,632,934,344,2014-08-29,04:38:00,,0.192,-0.008,-6.02%,0.005,3.76,0,0,0,0.01,0.1308,,,13.3,3.2M,26.6M,-37.19%,-6.02%,-4.40%,-9.10%,+22.55%,0.69,,,0.64,0.1375,7000,0.199,0.102,0.125
323,L03.SI,Lian Beng Group Ltd,General Contractors,636,916,323,2014-08-29,05:04:00,,0.745,0.005,+0.69%,0.01,1.39,0.12,0,0,0.164,0.7196,0.91,,4.39,122.0M,384.1M,-5.23%,+0.69%,+0.75%,+8.93%,+42.16%,0.97,6,,0.51,0.6656,302000,0.765,0.51,0.725
323,L03.SI,Lian Beng Group Ltd,General Contractors,636,307,323,2014-08-29,05:04:00,,0.745,0.005,+0.69%,0.01,1.39,0.12,0,0,0.164,0.7191,0.91,,4.39,122.0M,384.1M,-5.23%,+0.69%,+0.83%,+9.00%,+42.16%,0.97,6,,0.51,0.6651,302000,0.765,0.51,0.725
412,L20.SI,LifeBrandz Ltd,Business Services,760,390,412,2014-08-29,02:06:00,,0.003,0,0.00%,0,,0,0,0,0,0.0073,,,,1.5M,15.4M,-62.50%,0.00%,-18.08%,-35.14%,0.00%,2,,,0.61,0.0093,1000,0.016,0.006,0.006
412,L20.SI,LifeBrandz Ltd,Business Services,760,990,412,2014-08-29,02:06:00,,0.003,0,0.00%,0,,0,0,0,0,0.0073,,,,1.5M,15.4M,-62.50%,0.00%,-17.47%,-34.98%,0.00%,2,,,0.61,0.0092,1000,0.016,0.006,0.006
380,E9A.SI,Li Heng Chemical Fibre,Textile Industrial,628,964,380,2014-08-28,05:04:00,,0.368,0,0.00%,0,,0,0,0,0.003,0.0922,1.8,,26.67,61.7M,136.0M,-38.46%,0.00%,-13.25%,-19.46%,+12.68%,0.22,,,0.3,0.0993,51000,0.13,0.071,0.08
380,E9A.SI,Li Heng Chemical Fibre,Textile Industrial,628,359,380,2014-08-28,05:04:00,,0.368,0,0.00%,0,,0,0,0,0.003,0.0924,1.8,,26.67,61.7M,136.0M,-38.46%,0.00%,-13.40%,-19.57%,+12.68%,0.22,,,0.3,0.0995,51000,0.13,0.071,0.08
20,TI6.SI,Linc Energy Ltd,Independent Oil & Gas,121,1149,20,2014-08-29,05:04:00,,0.519,-0.055,-4.37%,0,,0,0,0.04,-0.324,1.2654,1.84,,,-37.7M,694.9M,-24.45%,-4.37%,-4.77%,-3.73%,+11.06%,2.43,,31.5,5.29,1.2517,2787000,1.595,1.085,1.205
20,TI6.SI,Linc Energy Ltd,Independent Oil & Gas,121,20,20,2014-08-29,05:04:00,,0.519,-0.055,-4.37%,0,,0,0,0.04,-0.324,1.2657,1.84,,,-37.7M,694.9M,-24.45%,-4.37%,-4.79%,-3.76%,+11.06%,2.43,,31.5,5.29,1.2521,2787000,1.595,1.085,1.205
544,L15.SI,Lindeteves-Jacoberg Ltd,Diversified Electronics,836,1104,544,2014-08-25,10:16:00,,0.027,0,0.00%,0,,0,0,0,0.012,0.0516,,,3.83,6.6M,32.6M,-38.67%,0.00%,-10.89%,-11.43%,+21.05%,1.7,,,0.57,0.0519,1000,0.075,0.038,0.046
544,L15.SI,Lindeteves-Jacoberg Ltd,Diversified Electronics,836,516,544,2014-08-25,10:16:00,,0.027,0,0.00%,0,,0,0,0,0.012,0.0518,,,3.83,6.6M,32.6M,-38.67%,0.00%,-11.26%,-11.50%,+21.05%,1.7,,,0.57,0.052,1000,0.075,0.038,0.046
300,L08.SI,Lion Asiapac Ltd,General Building Materials,634,284,300,2014-08-28,11:29:00,,0.297,0,0.00%,0.001,0.65,0,0,0,0.006,0.1581,,,25.83,4.6M,62.9M,-9.88%,0.00%,-1.98%,-2.81%,+9.15%,0.52,,,2.01,0.1595,20000,0.172,0.142,0.155
300,L08.SI,Lion Asiapac Ltd,General Building Materials,634,893,300,2014-08-28,11:29:00,,0.297,0,0.00%,0.001,0.65,0,0,0,0.006,0.1581,,,25.83,4.6M,62.9M,-9.88%,0.00%,-1.93%,-2.79%,+9.15%,0.52,,,2.01,0.1595,20000,0.172,0.142,0.155
59,L17.SI,Lion Teck Chiang Ltd,Steel & Iron,130,59,59,2014-08-29,03:38:00,,1.542,0,0.00%,0.0225,3.02,0,0,0,0.054,0.7566,,,13.8,16.3M,116.6M,-13.87%,0.00%,-1.54%,-0.57%,+7.19%,0.48,,,0.7,0.7493,37000,0.865,0.695,0.745
59,L17.SI,Lion Teck Chiang Ltd,Steel & Iron,130,577,59,2014-08-29,03:38:00,,1.55,0,0.00%,0.0225,3.02,0,0,0,0.167,0.7566,,,4.46,22.6M,116.6M,-13.87%,0.00%,-1.54%,-0.57%,+7.19%,0.48,,,0.68,0.7493,37000,0.865,0.695,0.745
524,L28.SI,Longcheer Holdings Ltd,Communication Equipment,841,497,524,2014-08-29,05:04:00,,0.309,-0.002,-1.00%,0,,0,0,0,0.041,0.2902,0.49,,4.88,13.1M,69.8M,-43.43%,-1.00%,-31.78%,-30.98%,+15.12%,0.65,,,0.08,0.2869,524000,0.35,0.172,0.198
524,L28.SI,Longcheer Holdings Ltd,Communication Equipment,841,1087,524,2014-08-29,05:04:00,,0.309,-0.002,-1.00%,0,,0,0,0,0.041,0.2878,0.49,,4.88,13.1M,69.8M,-43.43%,-1.00%,-31.19%,-30.83%,+15.12%,0.65,,,0.08,0.2863,524000,0.35,0.172,0.198
127,5IE.SI,Lorenzo International Ltd,Home Furnishings & Fixtures,311,122,127,2014-08-29,09:49:00,,0.105,-0.005,-6.67%,0,,0,0,0,-0.019,0.0689,,,,-317K,18.2M,-40.17%,-6.67%,+1.53%,-3.95%,+29.63%,0.71,,,0.25,0.0729,50000,0.117,0.054,0.07
127,5IE.SI,Lorenzo International Ltd,Home Furnishings & Fixtures,311,751,127,2014-08-29,09:49:00,,0.105,-0.005,-6.67%,0,,0,0,0,-0.019,0.0687,,,,-317K,18.2M,-40.17%,-6.67%,+1.93%,-3.92%,+29.63%,0.71,,,0.25,0.0729,50000,0.117,0.054,0.07
489,M22.SI,LottVision Ltd,Security & Protection Services,765,1056,489,2014-08-29,04:54:00,,0.006,-0.001,-7.69%,0,,0,0,0,0,0.0138,,,,1.3M,21.3M,-67.57%,-7.69%,-12.77%,-33.28%,+9.09%,2.17,,,1.84,0.018,1088000,0.037,0.011,0.012
489,M22.SI,LottVision Ltd,Security & Protection Services,765,464,489,2014-08-29,04:54:00,,0.006,-0.001,-7.69%,0,,0,0,0,0,0.0138,,,,1.3M,21.3M,-67.57%,-7.69%,-13.11%,-33.44%,0.00%,2.17,,,1.84,0.018,1088000,0.037,0.012,0.012
324,F1E.SI,Low Keng Huat (Singapore) Ltd,General Contractors,636,917,324,2014-08-29,04:59:00,,0.675,0,0.00%,0.03,4.55,0,0,0,0.064,0.6712,,,10.31,10.2M,487.6M,-8.97%,0.00%,-1.67%,-3.96%,+3.13%,0.98,,,5.66,0.6872,33000,0.725,0.64,0.66
324,F1E.SI,Low Keng Huat (Singapore) Ltd,General Contractors,636,308,324,2014-08-29,04:59:00,,0.675,0,0.00%,0.03,4.55,0,0,0,0.064,0.6719,,,10.31,10.2M,487.6M,-8.97%,0.00%,-1.77%,-3.99%,+3.94%,0.98,,,5.66,0.6874,33000,0.725,0.635,0.66
199,L19.SI,Lum Chang Holdings Ltd,Property Management,448,189,199,2014-08-29,05:04:00,,0.502,0.005,+1.32%,0.02,5.26,0,0,0,0.08,0.3785,,,4.75,26.0M,144.0M,-2.53%,+1.32%,+1.71%,+6.83%,+16.67%,0.76,,,0.43,0.3604,515000,0.395,0.33,0.385
199,L19.SI,Lum Chang Holdings Ltd,Property Management,448,811,199,2014-08-29,05:04:00,,0.502,0.005,+1.32%,0.02,5.26,0,0,0,0.08,0.3786,,,4.75,26.0M,144.0M,-2.53%,+1.32%,+1.68%,+6.78%,+16.67%,0.76,,,0.43,0.3606,515000,0.395,0.33,0.385
356,L09.SI,Lung Kee (Bermuda) Holdin,Metal Fabrication,626,336,356,2014-08-04,04:52:00,,0.479,0,0.00%,0.14,28,0,0,0,0.028,0.4939,,,17.86,96.8M,315.8M,0.00%,0.00%,+1.23%,+7.84%,+13.64%,1.04,,,1.06,0.4636,1000,0.5,0.44,0.5
52,L34.SI,Luxking Group Holdings Ltd,Specialty Chemicals,113,52,52,2014-08-29,05:04:00,,0.097,0.002,+7.14%,0,,0,0,0,0.002,0.0268,,,14,6.2M,7.6M,-11.76%,+7.14%,+11.78%,+29.42%,+100.00%,0.29,,,0.07,0.0232,126000,0.034,0.015,0.03
52,L34.SI,Luxking Group Holdings Ltd,Specialty Chemicals,113,691,52,2014-08-29,05:04:00,,0.097,0.002,+7.14%,0,,0,0,0,0.002,0.0269,,,14,6.2M,7.6M,-11.76%,+7.14%,+11.56%,+29.16%,+100.00%,0.29,,,0.07,0.0232,126000,0.034,0.015,0.03
114,L46.SI,Luzhou Bio-Chem Technology Ltd,Food - Major Diversified,340,110,114,2014-08-28,05:04:00,,0.077,0,0.00%,0,,0,0,0,-0.118,0.0469,,,,792K,15.8M,-47.37%,0.00%,-14.65%,-22.36%,+29.03%,0.52,,,0.04,0.0515,20000,0.076,0.031,0.04
114,L46.SI,Luzhou Bio-Chem Technology Ltd,Food - Major Diversified,340,740,114,2014-08-28,05:04:00,,0.077,0,0.00%,0,,0,0,0,-0.118,0.0464,,,,792K,15.8M,-47.37%,0.00%,-13.70%,-22.24%,+29.03%,0.52,,,0.04,0.0514,20000,0.076,0.031,0.04
586,B2F.SI,M1 Ltd,Wireless Communications,840,1139,586,2014-08-29,05:04:00,,0.393,0,0.00%,0.141,3.71,0.19,0,0.2,0.18,3.7081,3.72,2.41,21.11,321.2M,3.532B,-0.78%,0.00%,+2.48%,+8.45%,+21.02%,9.67,20,19,3.53,3.5038,572000,3.83,3.14,3.8
586,B2F.SI,M1 Ltd,Wireless Communications,840,555,586,2014-08-29,05:04:00,,0.393,0,0.00%,0.141,3.71,0.19,0,0.2,0.18,3.7016,3.72,2.41,21.11,321.2M,3.532B,-0.78%,0.00%,+2.66%,+8.52%,+21.02%,9.67,20,19,3.53,3.5017,572000,3.83,3.14,3.8
162,M41.SI,Macquarie Int'l Infra Fund Ltd,Asset Management,422,1151,162,2014-08-29,05:04:00,,0.118,0.001,+1.05%,0,,0,0,0,0.016,0.0937,0.17,,5.94,38.6M,110.4M,-53.17%,+1.05%,+2.42%,-5.04%,+6.67%,0.81,,,2.7,0.1011,354000,0.205,0.09,0.096
162,M41.SI,Macquarie Int'l Infra Fund Ltd,Asset Management,422,153,162,2014-08-29,05:04:00,,0.118,0.001,+1.05%,0,,0,0,0,0.016,0.0937,0.17,,5.94,38.6M,110.4M,-53.17%,+1.05%,+2.48%,-5.14%,+6.67%,0.81,,,2.7,0.1012,354000,0.205,0.09,0.096
469,M04.SI,Mandarin Oriental Intl,Lodging,710,445,469,2014-08-29,05:04:00,,0.988,0,0.00%,0.07,3.93,0.09,0,0.09,0.085,1.8111,1.92,0.43,20.94,167.6M,1.786B,-8.72%,0.00%,-1.72%,-0.95%,+13.74%,1.8,19.78,19.78,2.62,1.797,61000,1.95,1.565,1.78
469,M04.SI,Mandarin Oriental Intl,Lodging,710,1038,469,2014-08-29,05:04:00,,0.988,0,0.00%,0.07,3.93,0.09,0,0.09,0.085,1.8081,1.92,0.43,20.94,167.6M,1.786B,-8.72%,0.00%,-1.55%,-0.94%,+13.74%,1.8,19.78,19.78,2.62,1.7969,61000,1.95,1.565,1.78
496,L02.SI,Manhattan Resources Ltd,Shipping,775,471,496,2014-08-29,04:56:00,,0.212,-0.01,-2.27%,0,,0,0,0,-0.002,0.4146,,,,-892K,217.8M,-45.22%,-2.27%,+3.72%,-22.94%,+56.36%,2.08,,,10.53,0.558,347000,0.785,0.275,0.43
496,L02.SI,Manhattan Resources Ltd,Shipping,775,1063,496,2014-08-29,04:56:00,,0.212,-0.01,-2.27%,0,,0,0,0,-0.002,0.4135,,,,-892K,217.8M,-45.22%,-2.27%,+3.99%,-22.82%,+56.36%,2.08,,,10.53,0.5571,347000,0.785,0.275,0.43
574,M11.SI,Manufacturing Integration,Semiconductor Equipment & Materials,834,1130,574,2014-08-29,04:04:00,,0.13,0.002,+3.28%,0,,0,0,0,-0.008,0.0632,,,,-630K,13.7M,-42.20%,+3.28%,-0.38%,-2.18%,+31.25%,0.47,,,0.33,0.0644,120000,0.109,0.048,0.063
574,M11.SI,Manufacturing Integration,Semiconductor Equipment & Materials,834,545,574,2014-08-29,04:04:00,,0.13,0.002,+3.28%,0,,0,0,0,-0.008,0.0632,,,,-630K,13.7M,-42.20%,+3.28%,-0.26%,-2.20%,+31.25%,0.47,,,0.33,0.0644,120000,0.109,0.048,0.063
213,RW0U.SI,Mapletree Greater China,REIT - Diversified,440,824,213,2014-08-29,05:04:00,,1.018,0,0.00%,0.0273,2.89,0.05,0,0.06,0.134,0.9118,0.96,6.17,7.05,182.3M,2.550B,-2.07%,0.00%,+3.65%,+8.91%,+21.15%,0.93,18.9,15.75,10.12,0.8677,3980000,0.965,0.78,0.945
213,RW0U.SI,Mapletree Greater China,REIT - Diversified,440,203,213,2014-08-29,05:04:00,,1.018,0,0.00%,0.0273,2.89,0.05,0,0.06,0.134,0.9101,0.96,6.17,7.05,182.3M,2.550B,-2.07%,0.00%,+3.83%,+8.98%,+21.15%,0.93,18.9,15.75,10.12,0.8672,3980000,0.965,0.78,0.945
222,ME8U.SI,Mapletree Industrial Trust,REIT - Industrial,444,212,222,2014-08-29,05:04:00,,1.201,0.005,+0.35%,0,,0.1,0.02,0.1,0.189,0,1.53,5.98,7.59,193.0M,2.456B,,+0.35%,,,,1.19,14.35,14.35,8.09,0,5344000,0,0,1.44
223,M44U.SI,Mapletree Logistics Trust,REIT - Industrial,444,213,223,2014-08-29,05:04:00,,1.111,0,0.00%,0.0342,2.91,0.08,0,0.08,0.115,1.1738,1.22,11.63,10.22,239.2M,2.887B,-2.08%,0.00%,+0.10%,+5.18%,+19.90%,1.06,14.69,14.69,9.13,1.1171,1911000,1.2,0.98,1.175
